OBJECTID,Facility_Name,Type,Owner,County,Latitude,Longitude
4878,Kugitimo Health Centre,Health Centre,Ministry of Health,Migori,-1.23461000000,34.68991000000
4879,Kuikui Dispensary,Dispensary,Ministry of Health,Baringo,0.82165000000,35.69116000000
4880,Kuinet Dispensary,Dispensary,Ministry of Health,Uasin Gishu,0.62662000000,35.31076000000
4881,Kuira District Disability Network Kuria - Isebania HTC Center,VCT Centre (Stand-Alone),Non-Governmental Organizations,Migori,-1.23408000000,34.48317000000
4882,Kuja Dispensary,Dispensary,Ministry of Health,Migori,-0.81305000000,34.56903000000
4883,Kuku Dispensary,Dispensary,Ministry of Health,Kajiado,-2.90419000000,37.75143000000
4884,Kula Mawe Dispensary,Dispensary,Ministry of Health,Isiolo,0.56725000000,38.19658000000
4885,Kulaaley Health Centre,Health Centre,Ministry of Health,Wajir,1.61348000000,40.12410000000
4886,Kulamawe Nursing Home,Nursing Home,Private Practice - Nurse / Midwife,Isiolo,0.33721000000,37.57303000000
4887,Kulan Health Centre,Health Centre,Ministry of Health,Garissa,0.21875000000,40.64415000000
4888,Kulesa Dispensary,Dispensary,Ministry of Health,Tana River,-2.18831000000,40.08670000000
4889,Kumahumato Dispensary,Dispensary,Ministry of Health,Garissa,0.18846000000,40.04596000000
4890,Kumoni Dispensary,Dispensary,Ministry of Health,Migori,-1.00814000000,34.06897000000
4891,Kumpa Cmf Dispensary,Dispensary,Non-Governmental Organizations,Kajiado,-1.97727000000,36.79112000000
4892,Kunati Health Centre,Health Centre,Ministry of Health,Meru,0.09290000000,37.91834000000
4893,Kunene Dispensary,Dispensary,Ministry of Health,Meru,0.12382000000,37.72872000000
4894,Kuno Dispensary,Dispensary,Ministry of Health,Garissa,-0.05954000000,39.11337000000
4895,Kunya Dispensary,Dispensary,Ministry of Health,Siaya,-0.28581000000,34.39937000000
4896,Kunyak Dispensary,Dispensary,Ministry of Health,Kericho,-0.15103000000,35.29147000000
4897,Kuoyo Kaila Dispensary,Dispensary,Ministry of Health,Kisumu,-0.08858000000,34.56683000000
4898,Kurangurik Dispensary,Dispensary,Ministry of Health,Narok,-1.03376000000,35.07789000000
4899,Kuresiet Dispensary,Dispensary,Ministry of Health,Narok,-1.44009000000,35.35030000000
4900,Kuresoi Health Centre,Health Centre,Ministry of Health,Nakuru,-0.30190000000,35.53214000000
4901,Kuria District Hospital,District Hospital,Ministry of Health,Migori,-1.18026000000,34.62837000000
4902,Kursin Health Centre,Health Centre,Ministry of Health,Wajir,1.09972000000,40.26334000000
4903,Kurum Dispensary,Dispensary,Ministry of Health,Laikipia,0.39168000000,37.16563000000
4904,Kurungu Dispensary (Loiyangalani),Dispensary,Ministry of Health,Marsabit,2.75553600000,36.72205000000
4905,Kusa Health Centre,Health Centre,Ministry of Health,Kisumu,-0.33545000000,34.85203000000
4906,Kutulo Health Centre (Wajir East),Health Centre,Ministry of Health,Wajir,2.40869000000,40.19761000000
4907,Kutus Catholic Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Kirinyaga,-0.56706000000,37.32609000000
4908,Kutus Dispensary,Dispensary,Ministry of Health,Kirinyaga,-0.57294000000,37.32502000000
4909,Kuvasali Health Centre,Health Centre,Ministry of Health,Kakamega,0.42106000000,34.94322000000
4910,Kuze Health Care,Medical Clinic,Private Enterprise (Institution),Mombasa,-4.05583000000,39.67495000000
4911,KWA AMUTEI DISPENSARY,Dispensary,Ministry of Health,Kitui,-1.43781000000,38.13330000000
4912,Kwa Kavoo Dispensary,Dispensary,Ministry of Health,Kitui,-1.10185000000,38.09948000000
4913,Kwa Kilui Dispensary,Dispensary,Ministry of Health,Kitui,-1.53035000000,37.79670000000
4914,Kwa Kulu Dispensary,Dispensary,Ministry of Health,Machakos,-1.03083000000,37.25266000000
4915,Kwa Mbekenya Dispensary,Dispensary,Ministry of Health,Nyandarua,-0.48827000000,36.61468000000
4916,Kwa Mulungu Dispensary,Dispensary,Ministry of Health,Kitui,-1.32613000000,37.90672000000
4917,Kwa Mutalia Dispensary,Dispensary,Ministry of Health,Machakos,-1.26888000000,37.11132000000
4918,Kwa Mutonga Dispenasry,Dispensary,Ministry of Health,Kitui,-1.29758000000,37.85608000000
4919,Kwa Mwatu Dispensary,Dispensary,Ministry of Health,Machakos,-1.09712000000,37.55873000000
4920,Kwa Ndomo Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Kilifi,-3.18463000000,40.11279000000
4921,Kwa Ng'ang'a Medicare,Medical Clinic,Private Practice - Nurse / Midwife,Murang'a,-0.84150000000,37.17964000000
4922,Kwa Nguu Dispensary,Dispensary,Ministry of Health,Machakos,-1.17523000000,37.28544000000
4923,Kwa Vonza Dispensary,Dispensary,Ministry of Health,Kitui,-1.38308000000,37.82991000000
4924,Kwa-Amutei Dispensary,Dispensary,Ministry of Health,Kitui,-1.43802000000,38.13315000000
4925,Kwakala Dispensary,Dispensary,Ministry of Health,Machakos,-1.45805000000,37.62630000000
4926,Kwakalui dispensary,Dispensary,Ministry of Health,Makueni,-1.86626000000,37.53895000000
4927,Kwakalusya Dispensary,Dispensary,Ministry of Health,Machakos,-1.53421000000,37.13206000000
4928,Kwakavisi Dispensary,Dispensary,Ministry of Health,Makueni,-1.98399000000,37.69768000000
4929,kwakilui Dispensary,Dispensary,Ministry of Health,Kitui,-1.31813000000,37.47930000000
4930,Kwakotoe Dispensary,Dispensary,Ministry of Health,Makueni,-2.04240000000,37.47625000000
4931,Kwale County Beyond Zero Mobile Clinic,Dispensary,Ministry of Health,Kwale,-4.16221300000,39.57595200000
4932,Kwale Dispensary,Dispensary,Ministry of Health,Makueni,-1.95949000000,37.28575000000
4933,Kwale District Hospital,District Hospital,Ministry of Health,Kwale,-4.17530000000,39.45515000000
4934,Kwamaiko Health Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Kiambu,-1.09035000000,36.86445000000
4935,Kwa-Mnegwa Dispensary,Dispensary,Ministry of Health,Taita Taveta,-3.43360000000,38.24283000000
4936,Kwamo Dispensary,Dispensary,Community,Homa Bay,-0.71297000000,34.30875000000
4937,Kwa-Mutei Dispensary,Dispensary,Ministry of Health,Kitui,-1.43794000000,38.13312000000
4938,Kwamutula(Kaliini) dispensary,Dispensary,Ministry of Health,Makueni,-1.98544000000,37.47938000000
4939,Kwamwaura Medical Clinic,Medical Clinic,Private Enterprise (Institution),Machakos,-1.18544000000,37.26960000000
4940,Kwangamor Dispensary,Dispensary,Ministry of Health,Busia,0.58578000000,34.23073000000
4941,Kwanza Sub County Hospital,Sub-District Hospital,Ministry of Health,Trans Nzoia,1.09779000000,34.69957000000
4942,Kwawanzilu,Dispensary,Ministry of Health,Machakos,-1.04841000000,37.51601000000
4943,Kwenik-Ab-Ilet Dispensary,Dispensary,Ministry of Health,Bomet,-0.39890000000,35.20577000000
4944,Kwetu Medical Clinic,Medical Clinic,Private Practice - General Practitioner,Nairobi,-1.22642000000,36.92261000000
4945,Kwetu VCT,Medical Clinic,Private Enterprise (Institution),Kilifi,-3.58219000000,39.42829000000
4946,Kwihota Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Kiambu,-1.15896000000,36.95739000000
4947,Kwitu Medical Clinic,Medical Clinic,Private Enterprise (Institution),Machakos,-1.26724000000,37.32503000000
4948,Kwosp (Korogocho),VCT Centre (Stand-Alone),Non-Governmental Organizations,Nairobi,-1.25649000000,36.88275000000
4949,Kwoyo Kodalo Dispensary,Dispensary,Ministry of Health,Migori,-0.76730000000,34.55948000000
4950,KWS Dispensary,Dispensary,Company Medical Service,Taita Taveta,-3.09766000000,38.47181000000
4951,Kyaango Dispensary,Dispensary,Ministry of Health,Kitui,-1.39060000000,38.12483000000
4952,Kyaani Dispensary,Dispensary,Ministry of Health,Makueni,-2.55639000000,37.97885000000
4953,Kyaani Dispensary (Matinyani),Dispensary,Ministry of Health,Kitui,-1.28408000000,37.98277000000
4954,Kyaimu Dispensary,Dispensary,Ministry of Health,Machakos,-1.48292000000,37.55629000000
4955,Kyalilini Dispensary,Dispensary,Ministry of Health,Kitui,-1.31303000000,38.05290000000
4956,Kyaluma Dispensary,Dispensary,Ministry of Health,Makueni,-1.65328000000,37.65700000000
4957,Kyamatu Dispensary,Dispensary,Ministry of Health,Kitui,-1.56838000000,38.34606000000
4958,Kyambeke Dispensary,Dispensary,Ministry of Health,Makueni,-1.84820000000,37.42162000000
4959,Kyambiti Dispensary,Dispensary,Ministry of Health,Kitui,-1.44258000000,38.02890000000
4960,Kyandu Medical Clinic,Medical Clinic,Private Practice - Clinical Officer,Machakos,-1.35037000000,37.32224000000
4961,Kyandui Dispensary,Dispensary,Ministry of Health,Kitui,-1.43776000000,37.96024000000
4962,Kyanganda Dispensary,Dispensary,Ministry of Health,Makueni,-1.80929000000,37.42848000000
4963,Kyango Dispensary,Dispensary,Ministry of Health,Kitui,-1.65107000000,38.20764000000
4964,Kyangunga Dispensary,Dispensary,Ministry of Health,Kitui,-1.47467000000,38.01142000000
4965,Kyanika Dispensary,Dispensary,Other Faith Based,Kitui,-1.36589000000,38.01295000000
4966,Kyanzabe Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Machakos,-1.18111000000,37.44376000000
4967,Kyanzavi Medical Clinic,Medical Clinic,Private Enterprise (Institution),Machakos,-1.14770000000,37.30447000000
4968,Kyasila (AIC) Dispensary,Dispensary,Christian Health Association of Kenya,Machakos,-1.43788000000,37.20610000000
4969,Kyasioni Dispensary,Dispensary,Ministry of Health,Machakos,-1.18274000000,37.60152000000
4970,Kyatune Health Centre,Health Centre,Ministry of Health,Kitui,-1.46270000000,38.06948000000
4971,Kyau Dispensary,Dispensary,Ministry of Health,Makueni,-1.79238000000,37.52280000000
4972,Kyawalia Dispensary,Dispensary,Ministry of Health,Machakos,-1.63124000000,37.25539000000
4973,Kyawango Dispensary,Dispensary,Ministry of Health,Machakos,-1.30981000000,37.49610000000
4974,Kyazabe Medical Clinic,Medical Clinic,Private Practice - Unspecified,Machakos,-1.18111000000,37.44376000000
4975,KYC Transmara,VCT Centre (Stand-Alone),Humanitarian Agencies,Narok,-1.00472000000,34.87947000000
4976,Kyeleni Health Centre,Health Centre,Ministry of Health,Machakos,-1.11475000000,37.20407000000
4977,Kyenzenzeni Dispensary,Dispensary,Ministry of Health,Makueni,-1.81774000000,37.45942000000
4978,Kyethani Health Centre,Health Centre,Ministry of Health,Kitui,-0.84465000000,38.00819000000
4979,Kyevaluki Dispensary,Dispensary,Other Public Institution,Machakos,-1.39591000000,37.34822000000
4980,Kyevaluki Medical Clinic,Medical Clinic,Private Enterprise (Institution),Machakos,-1.40315000000,37.35220000000
4981,Kyoani Dispensary,Dispensary,Ministry of Health,Kitui,-1.94266000000,38.18127000000
4982,Kyome (AIC) Dispensary,Dispensary,Christian Health Association of Kenya,Kitui,-1.06568000000,38.04670000000
4983,Kyondoni Dispensary,Dispensary,Ministry of Health,Machakos,-0.86406000000,37.80097000000
4984,Kyuasini Health Centre,Health Centre,Ministry of Health,Makueni,-1.79028000000,37.47074000000
4985,Kyumbe (AIC) Dispensary,Dispensary,Christian Health Association of Kenya,Makueni,-1.94614000000,37.43910000000
4986,Kyumbe Dispensary,Dispensary,Ministry of Health,Kitui,-1.02259000000,38.52808000000
4987,Kyumbi Health Centre,Health Centre,Ministry of Health,Machakos,-1.53130000000,37.12110000000
4988,Kyuso District Hospital,District Hospital,Ministry of Health,Kitui,-0.55173000000,38.21806000000
4989,Kyusyani Dispensary,Dispensary,Ministry of Health,Kitui,-0.91230000000,37.85828000000
4990,KYUUKUNI DISPENSARY,Dispensary,Ministry of Health,Kitui,-1.57735000000,38.29190000000
4991,Laare Health Centre,Health Centre,Ministry of Health,Meru,0.33468000000,37.93759000000
4992,Laare Maternity,Maternity Home,Private Practice - Nurse / Midwife,Meru,0.33858000000,37.93614000000
4993,Labline Healthcare,Medical Clinic,Private Practice - Clinical Officer,Mombasa,-4.00349000000,39.71040000000
4994,Labura/Babito Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Nyeri,-0.29171000000,36.89123000000
4995,Lad Nan Hospital,Other Hospital,Private Enterprise (Institution),Nairobi,-1.26986000000,36.84082000000
4996,Ladnan Medical Clinic,Medical Clinic,Private Enterprise (Institution),Wajir,1.75178000000,40.05143000000
4997,Ladopharma Medical Center,Medical Clinic,Private Practice - Unspecified,Migori,-1.18886000000,34.62443000000
4998,Ladopharma Medical Centre,Medical Clinic,Private Practice - General Practitioner,Migori,-1.07003000000,34.46935000000
4999,Lady Grigg Maternity Hospital (CPGH),Other Hospital,Ministry of Health,Mombasa,-4.06313000000,39.65735000000
5000,Lady Northey Dispensary,Dental Clinic,Local Authority,Nairobi,-1.28803000000,36.81142000000
5001,Lafaley Dispensary,Dispensary,Ministry of Health,Wajir,1.84418000000,40.09892000000
5002,Lafey Nomadic Dispensary,Dispensary,Ministry of Health,Mandera,3.26771000000,41.21955000000
5003,Lafey Sub-District Hospital,Sub-District Hospital,Ministry of Health,Mandera,3.15093000000,41.18860000000
5004,Lagboqol Dispensary,Dispensary,Ministry of Health,Wajir,1.28240000000,39.83275000000
5005,Lagos Road Dispensary,Dispensary,Local Authority,Nairobi,-1.28198000000,36.82443000000
5006,Laikipia county Beyond Zero mobile clinic,Medical Clinic,Ministry of Health,Laikipia,0.02121000000,37.07100000000
5007,Laikipia University Medical Centre,Medical Centre,Other Public Institution,Laikipia,0.02832000000,36.27330000000
5008,Lailuba Dispensary,Dispensary,Ministry of Health,Meru,0.24108000000,37.75235000000
5009,Laini Moja Mc & Lab,Dispensary,Private Practice - General Practitioner,Trans Nzoia,1.02443000000,34.99781000000
5010,Laini Saba Health Services,Medical Clinic,Private Practice - General Practitioner,Nairobi,-1.31320000000,36.79740600000
5011,Laisamis Health Centre (Marsabit South),Health Centre,Ministry of Health,Marsabit,1.83473000000,37.45396000000
5012,Lake Basin Development Authority (Lbda) Dispensary,Dispensary,Company Medical Service,Kisumu,-0.06348400000,34.76490000000
5013,Lakeside Medical,Medical Clinic,Private Practice - Clinical Officer,Nairobi,-1.31441000000,36.78265000000
5014,Lakeview Nursing Home,Nursing Home,Private Practice - General Practitioner,Nakuru,-0.73075000000,36.44979000000
5015,Lakipia Laboratory,Laboratory (Stand-alone),Private Practice - Unspecified,Nyeri,-0.42628000000,36.95522000000
5016,Lakole Dispensary,Dispensary,Ministry of Health,Wajir,2.30761000000,39.10820000000
5017,Laliat Dispensary,Dispensary,Ministry of Health,Kericho,-0.26395000000,35.26327000000
5018,Lamaiwe Dispensary,Dispensary,Ministry of Health,Baringo,0.34118000000,36.24574000000
5019,Lamba Medical Clinic,Medical Clinic,Private Enterprise (Institution),Machakos,-1.24275000000,37.41243000000
5020,Lambwe Dispensary,Dispensary,Ministry of Health,Homa Bay,-0.55591000000,34.32535000000
5021,Lambwe Forest Dispensary,Dispensary,Ministry of Health,Homa Bay,-0.67757000000,34.30700000000
5022,Lamorna Farm Clinic,Medical Clinic,Company Medical Service,Nakuru,-0.80517000000,36.40385000000
5023,Lamu Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Lamu,-2.27312000000,40.90326000000
5024,Lamu District Hospital,District Hospital,Ministry of Health,Lamu,-2.16714000000,40.54413000000
5025,Lamu Fort VCT,VCT Centre (Stand-Alone),Private Enterprise (Institution),Lamu,-2.26903000000,40.90047000000
5026,Lamuria Dispensary (Laikipia East),Dispensary,Ministry of Health,Laikipia,-0.13434000000,36.86165000000
5027,Lamuria Dispensary (Nyeri North),Dispensary,Ministry of Health,Nyeri,-0.17890000000,36.86267000000
5028,Landmawe Medical Services,Medical Clinic,Private Enterprise (Institution),Nairobi,-1.30366000000,36.83733000000
5029,Lanet Health Centre,Health Centre,Local Authority,Nakuru,-0.29885000000,36.13850000000
5030,Lanet Kiondoo Medical Clinic,Medical Clinic,Private Practice - Clinical Officer,Nakuru,-0.29885000000,36.13850000000
5031,Lanet medical centre,Medical Clinic,Private Practice - General Practitioner,Nakuru,0.29347000000,36.14954000000
5032,Langa Langa Health Centre,Health Centre,Local Authority,Nakuru,-0.29746000000,36.07421000000
5033,Langa Medical Care,Medical Clinic,Private Practice - Clinical Officer,Nakuru,-0.28224000000,36.08194000000
5034,Langas RCEA,Health Centre,Other Faith Based,Uasin Gishu,0.47862000000,35.26149000000
5035,Lang'ata Comprehensive Medical Service,Medical Clinic,Private Practice - Medical Specialist,Nairobi,-1.32689000000,36.78960000000
5036,Lang'ata Dispensary (Ruiru),Dispensary,Ministry of Health,Kiambu,-1.21937000000,36.93976000000
5037,Langata Enkima Dispensary,Dispensary,Ministry of Health,Kajiado,-2.84124000000,37.67148000000
5038,Langata Health Centre,Health Centre,Local Authority,Nairobi,-1.32054000000,36.77983000000
5039,Langata Hospital,Other Hospital,Private Enterprise (Institution),Nairobi,-1.32785000000,36.78919000000
5040,Langata Women Prison Dispensary,Dispensary,Ministry of Health,Nairobi,-1.32279000000,36.77658000000
5041,Langi Kawino Dispensary,Dispensary,Ministry of Health,Kisumu,-0.10116000000,34.57652000000
5042,Langoni Nursing Home,Nursing Home,Private Enterprise (Institution),Lamu,-2.27100000000,40.90263000000
5043,Lankia (PCEA) Dispensary,Dispensary,Christian Health Association of Kenya,Kiambu,-1.20102000000,36.65777000000
5044,Lanyiru Dispensary,Dispensary,Ministry of Health,Meru,0.26571000000,37.77269000000
5045,Lare Health Centre,Health Centre,Ministry of Health,Nakuru,-0.39356000000,36.02481000000
5046,Lari Health Centre,Health Centre,Ministry of Health,Kiambu,-1.00873000000,36.62671000000
5047,Lasida Clinic,Medical Clinic,Private Enterprise (Institution),Embu,-0.58005000000,37.64180000000
5048,Latakweny Dispensary,Dispensary,Ministry of Health,Samburu,1.57240000000,37.09240000000
5049,Latema Medical Services (Nairobi),Medical Clinic,Private Practice - Unspecified,Nairobi,-1.28270000000,36.82516000000
5050,Latulla Medical Centre,Medical Clinic,Private Enterprise (Institution),Mombasa,-4.00318000000,39.63025000000
5051,Lchakwai  Dispensary,Dispensary,Ministry of Health,Samburu,0.99487000000,36.79430000000
5052,Lea Toto,VCT Centre (Stand-Alone),Non-Governmental Organizations,Nairobi,-1.25236000000,36.88230000000
5053,Lea Toto Clinic Kariobangi South,Medical Clinic,Non-Governmental Organizations,Nairobi,-1.26266000000,36.88590000000
